#Borrower_ID,Project_ID,Project_Check_Digit,State_County_FIPS_Code,Project_Name,Main_Address_Line1,Main_Address_Line2,Main_Address_Line3,City,State_Abbreviation,Zip_Code,Household_Count,Over_30_Percent_Income_Count,No_Income_Tenants_Count,Head_of_Household_Female_Count,Elderly_Count,Disabled_COunt,Handicapped_COunt,Ethnicity_Hispanic_Count,Designated_Minors_Count,Race_Code_A_Count,Race_Code_B_Count,Race_Code_I_Count,Race_Code_M_Count,Race_Code_P_Count,Race_Code_W_Count,Race_Code_X_Count,Subsidy_0_Count,Subsidy_1_Count,Subsidy_2_Count,Subsidy_4_Count,Subsidy_5_Count,Subsidy_6_Count,Subsidy_7_Count,Subsidy_8_Count,Annual_Income_Average,Other_Income_Average,Public_Assistant_Income_Average,Social_Security_Income_Average
"512154094","02","3","16081","TETON COURT APTS","260 E WALLACE AVE",,,"DRIGGS","ID","83422",19,0,0,6,11,0,1,1,1,0,0,1,0,0,16,0,5,14,0,0,0,0,0,0,19969.19,0.00,0.00,11936.88
"442209595","01","1","23001","BUCKNAM OAKS","11 BUCKNAM STRET"," "," ","MECHANIC FALLS","ME","04256",28,0,0,13,26,2,2,0,0,0,0,0,0,0,31,0,0,0,0,0,0,28,0,0,19348.92,0.00,5.00,17450.04
"442209595","03","5","23001","BUCKNAM OAKS II","11 BUCKNAM STRET"," "," ","MECHANIC FALLS","ME","04256",28,0,0,16,26,2,0,0,0,0,0,2,0,0,28,0,0,28,0,0,0,0,0,0,16334.96,10.96,0.00,15835.12
"407679425","01","6","23001","GARDEN HEIGHTS","27 GARDEN HEIGHTS CIR"," "," ","SABATTUS","ME","04280",46,3,0,12,2,9,0,1,14,0,4,2,0,0,41,0,30,12,0,0,0,4,0,0,32804.00,1084.91,0.00,5667.86
"477721351","01","4","23001","LISBON FALLS TERRACES","610 LISBON STRET"," "," ","LISBON FALLS","ME","04252",41,0,0,15,10,10,0,0,11,1,3,0,0,0,38,0,11,26,0,0,0,4,0,0,18750.81,417.42,4.62,9314.96
"159457761","01","2","23001","WOODSIDE APARTMENTS","385 LISBON RD"," "," ","LISBON  CENTER","ME","04250",26,0,0,19,17,13,0,0,0,0,0,1,0,0,25,0,0,26,0,0,0,0,0,0,16288.00,1126.28,0.00,15022.60
"168212486","07","7","23001","HERITAGE KNOLL","16 UPLAND RD"," "," ","LISBON","ME","04250",78,0,1,42,21,25,1,5,22,0,3,0,0,0,75,0,0,70,0,0,0,8,0,0,14582.10,526.83,148.50,8716.13
"168212486","08","9","23001","WOODGATE APARTMENTS","49 WING STRET"," "," ","LISBON FALLS","ME","04252",100,0,2,38,7,21,0,3,49,0,8,2,0,0,100,0,0,98,0,0,0,2,0,0,12935.80,1223.28,715.83,5533.13
"075339290","10","0","23001","LIVERMORE FALLS ELDERLY","166 PARK STRET"," "," ","LIVERMORE FALLS","ME","04254",43,0,0,27,19,21,0,0,2,0,0,0,0,0,43,0,0,0,43,0,0,0,0,0,11558.83,508.50,0.00,10758.33
"345889801","01","9","23005","DEERFIELD VILLAGE","246 POND ROAD"," "," ","BRIDGTON","ME","04009",24,0,0,17,20,4,0,0,1,0,0,0,0,0,25,0,0,24,0,0,0,0,0,0,13574.04,331.65,310.43,10828.17
"060390985","01","0","23005","JORDAN COURTS I","17 WADSWORTH STREET",,,"BRUNSWICK","ME","04011",41,5,1,15,2,2,0,3,16,0,0,0,0,0,42,0,19,2,0,0,0,20,0,0,22953.60,614.80,0.00,7979.00
"434066849","01","7","23005","APPLE TREE VILLAGE","40 YARMOUTH ROAD"," "," ","GRAY","ME","04039",23,2,0,12,13,14,1,0,1,0,1,0,0,0,23,0,5,10,0,0,0,8,0,0,18514.33,1354.19,80.00,15010.33
"174099820","02","2","23005","JORDAN COURTS II","JORDAN COURTS II","20 KATHERINE STREET",,"BRUNSWICK","ME","04011",29,7,1,14,15,13,3,0,2,0,1,1,0,0,30,0,7,2,0,0,0,20,0,0,15884.57,628.00,0.00,14320.83
"436811554","01","0","23005","PIKES FARM","116 SOUTH HIGH STREET"," "," ","BRIDGTON","ME","04009",44,0,0,15,8,10,0,2,12,0,0,0,0,0,45,0,0,44,0,0,0,0,0,0,12993.96,1114.17,181.57,8988.30
"227762279","02","6","23005","MARCUS WOODS","250 TANBERG TRAIL"," "," ","WINDHAM","ME","04062",18,0,0,16,11,12,2,0,0,1,1,0,0,0,16,0,0,18,0,0,0,0,0,0,14793.39,82.56,0.00,14086.78
"109230695","01","3","23005","VILLAGE SQUARE","121 SCHOOL STREET"," "," ","GORHAM","ME","04038",49,0,0,38,35,0,11,1,2,1,0,1,0,0,48,0,1,48,0,0,0,0,0,0,18045.13,404.41,0.00,15673.07
"240442852","01","0","23005","MEADOWVIEW","16 SKILLINS STREET"," "," ","GRAY","ME","04039",26,0,0,13,25,0,2,0,0,0,1,0,0,0,26,0,6,20,0,0,0,0,0,0,24432.30,503.65,0.00,23867.40
"325408137","01","1","23007","FERNWOLD APTS","60 US RT 2"," "," ","WILTON","ME","04294",51,0,1,22,8,12,0,0,17,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,10877.89,407.61,262.29,7634.89
"123698931","01","0","23007","BLUEBERRY HILL","145 NORTH STRET"," "," ","FARMINGTON","ME","04938",59,1,0,18,1,12,0,0,35,0,0,0,0,0,63,0,5,51,0,0,0,3,0,0,13823.14,2047.77,406.55,5434.18
"489735402","01","5","23007","CRANBERRY PEAK APTS","49 OLD DEAD RIVER RD"," "," ","STRATTON","ME","04982",15,0,0,11,9,8,0,0,0,0,0,0,0,0,17,0,0,15,0,0,0,0,0,0,14398.93,0.00,0.00,14390.00
"373052131","01","4","23007","VALLEY BROOK VILLAGE","122 N MAIN STRET"," "," ","STRONG","ME","04983",27,0,0,10,11,11,0,0,2,0,0,0,0,0,26,0,2,25,0,0,0,0,0,0,14668.95,78.95,6.32,13301.42
"145775533","01","4","23007","KINGFIELD ELD HSG","62 W KINGFIELD RD"," "," ","KINGFIELD","ME","04947",19,0,0,8,14,3,0,0,0,0,1,0,0,0,18,0,2,17,0,0,0,0,0,0,14147.00,1280.25,7.50,10339.81
"071390397","02","2","23007","LAKESHORE APTS","42 OLD DEAD RIVER RD"," "," ","STRATTON","ME","04982",31,0,0,9,4,9,0,0,11,0,0,0,0,0,32,0,1,30,0,0,0,0,0,0,12138.67,1022.06,0.00,7768.39
"075339290","13","5","23007","JAY ELDERLY HOUSING","17 LAVOIE STRET"," "," ","JAY","ME","04239",48,0,0,32,28,19,0,0,0,0,0,0,0,0,51,0,0,48,0,0,0,0,0,0,13110.68,40.91,0.00,12533.30
"075339290","14","7","23007","JAY HILL FAMILY","446 MAIN STRET"," "," ","JAY","ME","04239",63,0,0,27,11,12,0,4,21,0,1,0,0,0,67,0,26,37,0,0,0,0,0,0,23500.94,416.09,116.36,9005.85
"075339290","15","9","23007","VILLAGE VIEW","101 VILLAGE VIEW STRET"," "," ","WILTON","ME","04294",46,0,0,22,24,22,0,0,1,0,0,0,0,0,49,0,0,0,46,0,0,0,0,0,12267.55,52.50,50.40,11896.63
"057071045","01","3","23011","LEWIS JONES APTS","475 RIDGE RD"," "," ","WINDSOR","ME","04363",17,0,0,4,2,0,0,0,8,0,0,0,0,0,20,0,9,8,0,0,0,0,0,0,32161.29,3497.00,0.00,4203.86
"317708668","01","6","23011","OAKVIEW FAMILY APTS","35 OAK STREET",,,"OAKLAND","ME","04963",40,0,0,14,6,14,1,1,12,0,3,3,0,0,41,0,1,39,0,0,0,0,0,0,13964.13,1629.00,0.00,10720.25
"424391965","01","0","23011","RIVERVIEW TERRACE","3 ALEXANDRA RD"," "," ","GARDINER","ME","04345",37,0,1,23,10,7,0,1,12,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,13794.83,787.08,564.50,9406.54
"089601366","03","4","23011","PINE HILL APTS II","29 HILL STRET"," "," ","FARMINGDALE","ME","04344",50,0,0,15,3,8,0,0,23,6,0,1,0,0,45,0,0,42,0,0,0,8,0,0,17304.70,699.96,930.78,9086.87
"019887548","01","2","23011","LINDENBROOKE PARK","9 LINDENBROOKE PARK"," "," ","MANCHESTER","ME","04351",17,0,0,13,13,9,0,0,0,0,0,0,0,0,18,0,0,17,0,0,0,0,0,0,14849.44,118.13,0.00,14651.75
"183873879","01","9","23011","PINE HILL APTS I","29 HILL STRET"," "," ","FARMINGDALE","ME","04344",46,0,0,19,3,10,0,0,21,0,0,0,0,0,46,0,0,43,0,0,0,3,0,0,14584.50,1111.54,10.00,5652.00
"372083895","01","3","23011","GARDINER VILLAGE","30 ADAMS STRET"," "," ","GARDINER","ME","04345",29,1,0,12,22,6,0,0,0,2,0,0,0,0,27,0,10,7,0,0,0,12,0,0,22349.25,15.00,10.00,18679.13
"439474951","01","3","23011","MAINE AVENUE HEIGHTS","12 KENNEBEC DR"," "," ","FARMINGDALE","ME","04344",36,0,0,12,5,8,0,2,6,0,2,0,0,0,37,0,18,10,0,0,0,8,0,0,29969.91,976.17,10.43,7684.83
"473197391","01","1","23011","KENNEBEC VILLAGE","13 RIVERVIEW STRET"," "," ","FARMINGDALE","ME","04344",25,3,0,11,12,12,0,0,0,0,0,0,0,0,26,0,8,7,0,0,0,10,0,0,22298.26,1678.09,10.43,17042.96
"449923045","01","3","23011","TIMBERWOOD","48 HASSON STRET"," "," ","FARMINGDALE","ME","04344",45,1,0,18,4,11,0,0,19,0,0,1,0,0,46,0,12,33,0,0,0,0,0,0,21603.88,2668.88,707.42,5743.08
"086902095","01","5","23011","HIGHLAND AVENUE TERRACE","215 HIGHLAND AVE"," "," ","GARDINER","ME","04345",31,5,0,21,26,5,0,0,0,0,0,1,0,0,30,0,14,7,0,0,0,10,0,0,21027.64,432.86,8.57,18419.46
"347171082","01","4","23011","MEADOWBROOK VILLAGE","75 ADAMS STRET"," "," ","GARDINER","ME","04345",29,0,0,14,10,10,0,0,6,0,0,0,0,0,30,0,0,26,0,0,0,3,0,0,11564.13,620.13,459.78,8849.65
"073148299","01","4","23011","DEARBORN HILL APTS","1 DEARBORN HILL CT"," "," ","VASSALBORO","ME","04962",32,0,0,15,9,15,0,0,9,0,0,0,0,0,34,0,0,29,0,0,0,3,0,0,12936.50,1716.32,0.00,9960.09
"377295025","01","8","23011","BIRMINGHAM ELDERLY HSG","11 BIRMINGHAM RD"," "," ","RANDOLPH","ME","04346",24,0,0,16,20,3,0,0,0,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,13436.18,338.18,5.45,13048.64
"687631476","01","4","23011","WINTHROP HEIGHTS FAMILY","1704  RT 202"," "," ","WINTHROP","ME","04364",34,0,0,14,8,9,0,0,8,4,0,0,0,0,31,0,0,34,0,0,0,0,0,0,13231.26,150.70,238.57,8260.43
"687631476","02","5","23011","SQUIRE HILL VILLAGE","337 MAIN STRET"," "," ","WINTHROP","ME","04364",25,0,0,18,14,9,0,0,1,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,13558.57,501.57,10.43,10810.70
"687631476","03","9","23011","PINE RIDGE APARTMENTS","241 HIGHLAND AVE"," "," ","GARDINER","ME","04345",34,0,0,26,22,11,0,1,0,0,0,0,0,1,33,0,0,33,0,0,0,1,0,0,13991.00,480.00,19.35,13275.97
"687631476","04","9","23011","WINDSOR HEIGHTS I","170 WINDSOR STRET"," "," ","RANDOLPH","ME","04346",33,0,0,14,9,7,0,2,12,0,0,0,0,0,35,0,0,33,0,0,0,0,0,0,16509.60,1161.60,6.00,5888.00
"687631476","06","2","23011","WINDSOR HEIGHTS II","4 BIRMINGHAM RD"," "," ","RANDOLPH","ME","04346",42,0,0,25,13,9,0,0,7,0,0,0,0,0,47,0,0,42,0,0,0,0,0,0,12099.18,445.00,207.43,7260.11
"057071045","02","7","23013","BROADWAY MEADOWS","15 ELIZA STEELE DR"," "," ","ROCKLAND","ME","04841",15,0,0,12,10,7,0,0,0,0,0,0,0,0,16,0,0,14,0,0,0,1,0,0,15331.93,25.71,0.00,13103.43
"057071045","04","2","23013","BEECHWOOD APTS","39 BEECHWOOD STRET"," "," ","THOMASTON","ME","04861",17,0,0,14,15,5,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,14465.93,80.33,0.00,13354.80
"153056953","01","4","23013","TOWNHOUSE ESTATES I","12 MATTHEW JOHN AVE"," "," ","CAMDEN","ME","04843",59,0,0,11,1,1,0,2,33,0,11,0,0,0,59,0,4,47,0,0,0,8,0,0,26689.82,1252.82,211.76,3091.47
"153056953","02","6","23013","TOWNHOUSE ESTATES II","14 MATTHEW JOHN AVE"," "," ","CAMDEN","ME","04843",15,0,0,12,8,1,0,0,3,0,0,1,0,0,14,0,0,12,0,0,0,3,0,0,15116.25,290.33,0.00,10394.42
"015510431","01","1","23013","KNOLL CREST APTS","269 WESTERN RD"," "," ","WARREN","ME","04864",11,0,0,8,8,6,1,1,0,0,0,0,0,0,12,0,0,10,0,0,0,1,0,0,17521.70,0.00,0.00,15714.80
"219083760","01","2","23013","PINE STREET APTS","3 PINE STREET",,,"THOMASTON","ME","04861",28,0,0,11,2,6,0,0,11,0,3,0,0,0,25,0,0,28,0,0,0,0,0,0,14977.53,1864.87,802.40,6991.80
"219083760","02","4","23013","WATER STREET APTS","63 WATER STREET",,,"THOMASTON","ME","04861",18,0,0,6,4,7,0,0,5,0,0,1,0,0,17,0,0,18,0,0,0,0,0,0,16060.17,460.83,0.00,10845.75
"520917667","01","6","23013","HIGHLAND PARK APTS","10 HIGHLAND AVE"," "," ","CAMDEN","ME","04843",50,1,0,38,47,7,0,0,2,0,0,0,0,0,51,0,2,48,0,0,0,0,0,0,20294.41,832.66,45.82,17964.23
"280075378","01","5","23013","CAMDEN VILLAGE APARTMENTS","31 UNION STREET",,,"CAMDEN","ME","04843",70,0,0,18,1,8,0,2,37,0,1,4,0,0,71,0,7,63,0,0,0,0,0,0,15662.04,1780.87,0.00,2490.17
"013715587","01","4","23013","FIELDCREST","175 RANKIN STRET",,,"ROCKLAND","ME","04841",59,0,0,23,5,5,0,1,21,0,1,0,0,0,61,0,5,37,0,0,0,17,0,0,17322.90,828.60,751.50,7671.07
"029918655","01","5","23013","MEGUNTICOOK HOUSE","79 UNION ST",,,"CAMDEN","ME","04843",35,2,0,24,31,18,0,0,0,0,0,0,0,0,36,0,9,24,0,0,0,2,0,0,20431.88,1350.06,0.00,17563.38
"076371311","02","4","23013","JOHN CARVER APTS","14 HIGH STREET",,,"VINALHAVEN","ME","04863",15,0,0,11,12,6,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,15531.67,137.60,0.00,14767.93
"045526917","02","2","23013","TOWNHOUSE APTS","146 TOWN HOUSE RD"," "," ","UNION","ME","04862",10,1,0,4,10,2,0,0,0,0,0,0,0,0,12,0,3,7,0,0,0,0,0,0,21238.25,476.50,0.00,20473.88
"134598261","01","0","23015","WALDOBOROUGH VILLAGE","1024 MAIN STREET",,,"WALDOBOROUGH","ME","04572",42,0,1,14,4,7,0,0,18,0,0,0,0,0,44,0,0,37,0,0,0,5,0,0,15033.06,743.61,0.00,8340.28
"244826614","01","6","23015","FRANKLIN SCHOOL APTS","23 MILLS RD"," "," ","NEWCASTLE","ME","04553",8,1,0,4,7,1,0,0,0,0,0,0,0,0,8,0,1,5,0,0,0,2,0,0,17704.00,0.00,0.00,16831.38
"187406189","01","2","23015","SALT BAY APARTMENTS","1 SALT BAY DR"," "," ","DAMARISCOTTA","ME","04543",26,0,0,13,14,11,0,0,0,0,0,0,0,0,26,0,1,15,0,0,0,10,0,0,17706.00,1365.67,10.00,14921.92
"289414421","01","6","23015","SHEEPSCOT BAY","233 FEDERAL STREET"," "," ","WISCASSET","ME","04578",49,3,0,18,8,7,0,0,18,0,6,0,0,0,45,0,16,24,0,0,0,9,0,0,20625.79,2370.38,585.50,9544.00
"143790599","01","4","23015","HIGH MEADOW APARTMENTS","10 MEADOW CT"," "," ","DAMARISCOTTA","ME","04543",35,2,0,13,8,12,0,0,3,1,0,0,0,0,37,0,4,20,0,6,0,5,0,0,15959.77,129.09,0.00,11144.55
"094005784","01","9","23015","COLES HILL APARTMENTS","25 OLD RT 1"," "," ","WALDOBORO","ME","04572",24,0,0,17,16,6,0,0,0,0,0,0,0,0,25,0,0,21,0,0,0,3,0,0,12556.50,6.00,0.00,11633.05
"324320016","01","7","23023","BARRONS HILL II APT","23 WINTER STREET"," "," ","TOPSHAM","ME","04086",24,2,0,6,14,14,0,0,0,0,0,0,0,0,25,0,6,6,0,0,0,12,0,0,20639.55,713.91,0.00,14325.73
"324320016","02","8","23023","BARRONS HILL I APTS","23 WINTER STREET"," "," ","TOPSHAM","ME","04086",33,0,0,15,16,28,0,0,0,0,0,0,0,0,33,0,0,0,33,0,0,0,0,0,10392.48,58.06,0.00,10295.32
"079326769","02","2","23023","ACADEMY GREEN","530 HIGH STREET"," "," ","BATH","ME","04530",37,2,1,13,6,11,0,0,9,0,3,0,0,0,37,0,8,4,0,0,0,25,0,0,15164.43,1297.10,0.00,8843.14
"408318697","02","2","23023","OAK GROVE COMMON","301 OAK GROVE AVE."," "," ","BATH","ME","04530",61,3,0,24,9,11,2,2,22,0,12,0,0,0,53,0,6,25,0,2,0,28,0,0,19074.07,916.66,434.07,7498.45
"263044513","01","9","23023","WHISPERING PINES","WHISPERING PINES","53 WINTER STREET",,"TOPSHAM","ME","04086",54,9,4,20,3,4,1,4,23,0,6,0,0,0,49,0,20,0,0,0,0,34,0,0,21037.68,723.72,0.00,5552.44
"463890634","01","8","23023","OAK RIDGE APARTMENT","401 OAK GROVE AVENUE"," "," ","BATH","ME","04530",30,0,0,21,21,16,1,3,0,0,0,1,0,0,29,0,0,30,0,0,0,0,0,0,14275.41,405.69,0.00,13686.17
"222088465","01","6","23023","GREENLEAF APTS","65 PREBLE",,,"BOWDOINHAM","ME","04008",42,0,2,16,3,5,0,0,18,1,0,2,0,0,49,0,5,37,0,0,0,0,0,0,16060.84,1205.79,375.16,5114.32
"687631476","07","4","23023","RICHMOND ELDERLY","381 FRONT STREET"," "," ","RICHMOND","ME","04357",4,0,0,1,3,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,15570.50,0.00,0.00,15570.50
"687631476","08","6","23023","MILLBROOK VILLAGE","381 FRONT STREET"," "," ","RICHMOND","ME","04357",40,0,0,17,5,10,0,0,11,0,0,0,0,0,41,0,0,40,0,0,0,0,0,0,16077.92,1071.63,17.50,6594.00
"280435330","01","1","23031","HALEYS WOODS","3-12 HALEY'S WOODS LANE"," "," ","KENNEBUNK","ME","04043",24,0,0,17,17,5,0,0,2,0,0,0,0,0,24,0,2,21,0,0,0,1,0,0,18211.80,6.00,100.80,17400.20
"139028524","01","9","23031","SUMMER FIELDS APARTMENTS","2 LANDING DRIVE"," "," ","KENNEBUNK","ME","04043",25,14,0,15,20,5,0,0,1,0,0,0,0,0,26,0,17,3,0,2,0,3,0,0,22923.57,231.90,0.00,19110.81
"154871855","01","7","23031","LINDEN APARTMENTS C/O PHOENIX MGMT","6 LINDEN AVENUE"," "," ","SANFORD","ME","04073",37,0,0,24,29,13,2,0,0,0,0,1,0,0,37,0,6,14,0,0,0,17,0,0,17031.82,43.53,3.53,15287.59
"429743244","01","3","23031","HAZEL DELL APTS","123 WATERBORO ROAD"," "," ","ALFRED","ME","04002",26,10,0,17,27,1,0,0,0,0,0,1,0,0,28,0,14,3,0,1,0,8,0,0,21034.55,112.64,0.00,20559.86
"093316416","02","2","23031","GLENWOOD TERRACE","9 WILLARD WAY",,,"KENNEBUNK","ME","04043",39,3,0,9,4,8,0,0,13,0,7,2,0,0,40,0,16,17,0,0,0,6,0,0,25000.00,979.33,314.67,7732.33
"258902204","01","5","23031","MILLBROOK COMMONS","175 TWOMBLEY ROAD"," "," ","SANFORD","ME","04073",32,0,1,12,6,15,0,1,11,0,0,0,0,1,46,0,0,0,0,0,0,32,0,0,18697.20,720.00,64.00,8397.93
"227762279","01","4","23031","CRANBERRY RIDGE","179 LEBANON STREET"," "," ","SANFORD","ME","04073",35,0,0,13,0,1,0,0,23,0,0,0,0,0,37,0,0,35,0,0,0,0,0,0,9382.31,1080.00,900.92,2756.23
"408633913","01","2","23011","MEADOW BY THE BROOK","185 UNITY RD"," "," ","ALBION","ME","04910",16,0,0,14,13,9,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,14411.13,22.50,0.00,14026.31
"251593520","02","9","23011","HILLSIDE ACRES","19 HILL STRET"," "," ","OAKLAND","ME","04963",40,0,0,19,9,15,0,0,11,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,11480.22,377.17,609.91,10077.09
"329073815","01","8","23017","RUSTFIELD I APARTMENTS","15 MAIN STRET"," "," ","NORWAY","ME","04268",25,0,0,22,22,6,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,16564.33,0.00,0.00,16317.25
"329073815","02","0","23017","RUSTFIELD II APARTMENTS","7 MAIN STRET"," "," ","NORWAY","ME","04268",28,1,0,18,27,2,0,0,0,0,0,0,0,0,29,0,2,26,0,0,0,0,0,0,17436.04,0.00,0.00,16658.75
"329073815","03","1","23017","SUDBURY VILLAGE APARTMENTS","12 EVERGREEN RD"," "," ","BETHEL","ME","04217",23,0,0,13,19,6,0,0,0,0,0,0,0,0,23,0,0,23,0,0,0,0,0,0,17524.05,0.00,0.00,17153.41
"442209595","02","3","23017","ALPINE PARK","31 ALPINE STRET"," "," ","NORWAY","ME","04268",103,0,4,33,5,1,2,3,45,0,2,1,0,0,112,0,0,0,0,0,0,103,0,0,14165.43,656.70,271.80,5104.00
"346988080","01","6","23017","GRANDVIEW APARTMENT","44 BACKKINGDOM RD"," "," ","MEXICO","ME","04257",30,3,0,15,27,3,0,0,0,0,0,0,0,0,30,0,18,12,0,0,0,0,0,0,23099.68,0.00,4.80,22386.32
"070585325","01","6","23017","SUN VALLEY APTS.","19 SUN VALLEY CIR"," "," ","MEXICO","ME","04257",65,0,6,19,0,7,0,0,46,1,3,0,0,0,76,0,4,0,61,0,0,0,0,0,7629.08,1545.00,848.50,2741.50
"462063028","01","0","23017","MOUNTAIN VIEW APTS.","155 PIONEER STRET"," "," ","WEST PARIS","ME","04289",27,0,0,15,23,5,0,0,0,0,0,0,0,0,28,0,0,0,27,0,0,0,0,0,14342.46,105.00,0.00,14179.50
"215557928","01","3","23017","THE SOMERSET","533 HANCOCK STRET"," "," ","RUMFORD","ME","04276",24,0,1,17,13,14,0,0,0,1,0,1,0,0,25,0,0,22,0,0,0,2,0,0,14856.41,545.45,0.00,13465.09
"303164036","01","7","23017","SWAINBROOK APTS","298 SPRUCE STRET"," "," ","RUMFORD","ME","04276",24,0,0,16,18,17,0,0,0,0,0,0,0,0,28,0,0,19,0,0,0,5,0,0,12778.05,0.00,0.00,12777.62
"326871687","01","5","23017","NEZINSCOT VILLAGE","118 DEPOT STRET"," "," ","BUCKFIELD","ME","04220",26,0,0,10,18,4,0,0,3,0,0,0,0,0,26,0,0,26,0,0,0,0,0,0,15632.74,18.95,0.00,13271.95
"051501240","01","2","23017","HILL STREET COMMONS","33 HILL STRET"," "," ","SOUTH PARIS","ME","04281",25,0,0,18,17,8,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,12655.36,38.40,0.00,12511.28
"295427051","01","7","23017","HILLSIDE TERRACE APTS","18 GARY STRET"," "," ","SOUTH PARIS","ME","04281",29,0,0,19,26,8,0,0,0,0,0,0,0,0,35,0,0,29,0,0,0,0,0,0,17244.16,14.40,0.00,16443.20
"110625012","01","5","23017","WATERFORD ACRES","709 VALLEY RD"," "," ","WATERFORD","ME","04088",13,0,0,10,8,5,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,13509.31,302.69,9.23,12640.92
"442669119","01","8","23017","HILL ST COMMONS","35 HILL ST",,,"SOUTH PARIS","ME","04281",26,0,0,14,16,10,0,0,0,0,0,0,0,0,26,0,0,26,0,0,0,0,0,0,13712.62,403.08,0.00,13225.88
"075339290","04","4","23017","NORWAY PINES","34 MAIN STRET"," "," ","NORWAY","ME","04268",62,1,0,23,8,6,0,2,16,2,1,0,0,1,60,0,29,27,0,0,0,6,0,0,30536.12,896.24,168.73,7095.91
"075339290","05","6","23017","NORWAY STATION","14 BEAL STRET"," "," ","NORWAY","ME","04268",37,1,0,13,16,4,0,0,6,0,0,0,0,0,39,0,15,19,0,0,0,3,0,0,23592.22,227.96,5.22,10800.13
"075339290","06","8","23017","QUAIL RIDGE","1430 MAIN STRET"," "," ","OXFORD","ME","04270",36,0,1,18,11,8,0,1,6,0,0,0,0,0,36,0,11,22,0,0,0,3,0,0,15961.42,609.38,10.00,8193.04
"075339290","07","0","23017","WINDWARD APARTMENTS","223 PARIS HILL RD"," "," ","SOUTH PARIS","ME","04281",46,3,0,21,16,10,0,1,7,0,0,0,0,0,46,0,28,16,0,0,0,2,0,0,27227.34,37.50,685.88,9813.13
"075339290","08","1","23017","BUCK HILL I APARTMENTS","235 HIGH STRET"," "," ","SOUTH PARIS","ME","04281",48,0,0,30,34,12,0,0,3,0,0,0,0,0,51,0,0,0,47,0,0,1,0,0,13044.45,219.00,0.00,12819.83
"075339290","09","3","23017","BUCK HILL II APARTMENTS","235 HIGH STRET"," "," ","SOUTH PARIS","ME","04281",26,0,0,14,17,7,0,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,0,0,15173.36,38.18,0.00,14873.86
"075339290","11","1","23017","OXFORD ELDERLY HOUSING","1633 MAIN STRET"," "," ","OXFORD","ME","04270",42,1,0,34,30,10,0,0,0,0,0,0,0,0,42,0,2,34,0,0,0,6,0,0,13851.82,181.54,0.00,13511.64
"075339290","12","3","23017","PARIS HILL","35 PARIS HILL RD"," "," ","SOUTH PARIS","ME","04281",29,0,0,14,16,10,0,0,0,0,0,0,0,0,30,0,0,29,0,0,0,0,0,0,13917.21,22.50,0.00,13893.25
"011362704","01","0","23029","PLEASANT VIEW MANOR","PLEASANT VIEW CT",,,"COLUMBIA FALLS","ME","04623",25,0,0,8,18,11,1,0,1,0,0,0,0,0,27,0,0,25,0,0,0,0,0,0,14572.16,403.79,0.00,13234.84
"011362704","02","1","23029","NARRAGUAGUS ESTATES","37 ESTATES RD",,,"CHERRYFIELD","ME","04622",79,0,0,44,58,34,3,3,3,0,0,2,0,0,87,0,0,79,0,0,0,0,0,0,15499.57,154.41,0.00,14541.82
"392269593","02","6","23029","DOWNES STREET APTS","68 DOWNES STREET"," "," ","CALAIS","ME","04619",12,0,0,10,9,5,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,12485.17,434.92,0.00,12049.25
"068711441","01","1","23029","SUNRISE APT-CALAIS","116 PALMER ST",,,"CALAIS","ME","04619",102,2,0,65,106,7,0,0,0,0,0,0,0,1,113,0,23,78,0,0,0,1,0,0,22119.98,525.84,0.00,21222.61
"160932463","01","2","23029","VALLEY VIEW APT","5 VALLEY VIEW RD",,,"MACHIAS","ME","04654",19,0,0,13,11,6,2,0,0,0,0,0,0,0,20,0,0,19,0,0,0,0,0,0,11645.00,6.67,0.00,11096.50
"208725736","01","1","23029","HIGHPOINT APT","17 ACADEMY ST"," "," ","CALAIS","ME","04619",11,0,0,7,7,2,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,13501.56,0.00,0.00,9570.89
"449811687","02","2","23029","FOLLIS PLACE APTS","9 ORANGE STREET",,,"EASTPORT","ME","04631",22,0,0,12,9,16,0,1,1,0,0,0,0,0,24,0,0,22,0,0,0,0,0,0,11829.70,0.00,0.00,11238.60
